"age","marital","race","education","job_class","health","insurance","wage"
37,"married","white","hs_grad","industrial","good","yes",85.38394038
52,"married","white","college_grad","industrial","very_good","yes",191.5736835
41,"married","white","hs_grad","industrial","very_good","yes",101.8243521
39,"married","asian","college_grad","information","very_good","yes",148.4131591
63,"married","white","advanced_degree","information","very_good","yes",171.7651326
23,"never_married","white","hs_grad","industrial","very_good","no",73.45442826
62,"married","black","hs_grad","information","very_good","yes",87.98103279
43,"married","white","advanced_degree","information","very_good","yes",272.2947832
29,"never_married","black","hs_grad","industrial","very_good","no",102.8702469
43,"married","asian","advanced_degree","information","very_good","yes",160.6424754
34,"married","black","college_grad","information","very_good","no",123.0896998
38,"married","asian","advanced_degree","information","very_good","yes",91.69922611
25,"never_married","white","college_grad","information","very_good","yes",85.38394038
64,"married","black","hs_grad","information","good","yes",109.8339856
49,"married","white","college_grad","industrial","very_good","yes",114.4757133
46,"married","white","college_grad","industrial","very_good","yes",84.31576886
30,"married","white","advanced_degree","information","very_good","yes",114.4757133
33,"never_married","white","some_college","industrial","good","no",57.35259108
29,"married","white","college_grad","information","very_good","yes",104.9215065
32,"married","white","hs_grad","information","very_good","yes",125.5254984
54,"married","white","hs_grad","information","good","yes",108.8745258
40,"never_married","black","hs_grad","industrial","good","yes",65.11085372
24,"never_married","white","college_grad","industrial","very_good","yes",109.8339856
30,"separated","white","no_hs_grad","industrial","good","no",70.81503862
49,"married","white","college_grad","industrial","very_good","yes",145.1436012
47,"married","other","hs_grad","industrial","good","yes",101.8243521
25,"never_married","black","hs_grad","industrial","very_good","no",84.04595765
44,"married","white","some_college","industrial","very_good","yes",134.7053751
41,"divorced","white","no_hs_grad","information","good","yes",97.49329405
54,"separated","white","college_grad","industrial","very_good","yes",154.685293
59,"married","white","advanced_degree","information","very_good","yes",200.5432623
25,"never_married","white","hs_grad","industrial","very_good","no",59.73422334
63,"married","black","advanced_degree","industrial","very_good","no",91.69922611
49,"never_married","white","some_college","information","very_good","yes",109.8339856
35,"separated","black","some_college","information","very_good","yes",114.4757133
24,"never_married","asian","hs_grad","industrial","good","no",66.22940829
66,"married","white","hs_grad","industrial","good","yes",92.89584479
57,"married","other","no_hs_grad","industrial","very_good","no",94.07271475
47,"married","white","college_grad","information","very_good","yes",118.8843593
44,"married","white","college_grad","industrial","good","yes",132.4878211
56,"married","white","college_grad","industrial","very_good","yes",127.1157438
34,"married","white","hs_grad","information","good","no",99.6894637
23,"married","white","no_hs_grad","industrial","very_good","no",40.40566526
30,"married","white","college_grad","industrial","very_good","yes",138.2991269
38,"married","white","some_college","industrial","very_good","no",102.8702469
43,"married","black","no_hs_grad","information","very_good","yes",79.85490031
58,"divorced","white","some_college","information","good","yes",111.7208494
36,"married","white","hs_grad","industrial","very_good","no",62.19867943
48,"never_married","white","hs_grad","information","good","yes",70.47601965
35,"married","white","hs_grad","information","very_good","yes",86.04280113
22,"never_married","white","hs_grad","information","very_good","no",99.6894637
50,"married","white","college_grad","information","very_good","yes",113.5670896
58,"married","white","no_hs_grad","industrial","good","no",100.7642728
20,"never_married","white","hs_grad","information","very_good","no",61.18752643
44,"married","white","hs_grad","industrial","very_good","yes",113.6127457
50,"married","asian","college_grad","information","very_good","yes",134.7053751
55,"married","white","hs_grad","industrial","very_good","yes",104.9235317
39,"never_married","white","hs_grad","information","very_good","yes",109.8339856
32,"never_married","white","college_grad","information","very_good","yes",276.7784133
50,"married","white","college_grad","information","very_good","no",148.4131591
24,"married","white","no_hs_grad","industrial","very_good","no",148.4131591
53,"married","white","some_college","information","very_good","yes",109.8339856
35,"married","white","hs_grad","information","good","no",81.28325328
25,"never_married","white","no_hs_grad","information","very_good","yes",79.85490031
24,"never_married","asian","college_grad","industrial","very_good","yes",109.8339856
57,"separated","white","college_grad","industrial","very_good","yes",148.4131591
43,"married","white","no_hs_grad","information","good","yes",65.11085372
33,"married","white","some_college","information","very_good","yes",88.29869947
40,"married","white","some_college","information","very_good","yes",91.69922611
39,"never_married","white","college_grad","industrial","very_good","yes",73.77574327
32,"married","white","advanced_degree","information","very_good","yes",70.47601965
48,"divorced","white","college_grad","information","very_good","yes",128.6804882
29,"married","white","advanced_degree","industrial","very_good","yes",94.07271475
35,"divorced","white","college_grad","industrial","very_good","yes",98.59934386
41,"married","white","hs_grad","industrial","very_good","yes",133.2323508
52,"married","white","hs_grad","industrial","very_good","yes",134.7053751
50,"married","white","hs_grad","industrial","good","no",91.69922611
35,"married","asian","college_grad","information","very_good","no",160.6354986
27,"married","white","some_college","industrial","very_good","yes",99.6894637
57,"married","white","advanced_degree","industrial","good","yes",114.4757133
48,"married","white","some_college","information","very_good","no",97.49329405
41,"divorced","black","some_college","information","good","yes",98.04835051
59,"married","white","advanced_degree","information","very_good","yes",104.9215065
55,"married","white","college_grad","information","very_good","yes",109.8339856
54,"divorced","white","hs_grad","information","good","yes",133.2323508
34,"married","white","advanced_degree","industrial","very_good","yes",118.8843593
43,"never_married","white","hs_grad","information","good","yes",73.77574327
43,"divorced","black","college_grad","information","very_good","yes",104.9215065
62,"widowed","white","no_hs_grad","industrial","good","no",62.03030461
45,"never_married","white","hs_grad","information","very_good","no",97.49329405
40,"married","white","college_grad","industrial","very_good","yes",145.8051634
33,"married","white","hs_grad","information","very_good","yes",82.6796373
45,"married","white","advanced_degree","information","good","yes",148.4131591
21,"never_married","white","some_college","industrial","very_good","no",49.55533812
54,"married","asian","no_hs_grad","industrial","good","no",73.77574327
43,"married","white","college_grad","industrial","very_good","no",73.77574327
54,"married","white","college_grad","industrial","good","yes",127.1157438
35,"married","white","no_hs_grad","industrial","good","yes",109.8339856
23,"never_married","white","some_college","industrial","very_good","yes",61.59458318
61,"widowed","white","hs_grad","industrial","very_good","yes",111.4404696
51,"divorced","white","college_grad","industrial","very_good","yes",138.2991269
43,"married","white","some_college","industrial","very_good","yes",127.1157438
20,"never_married","white","hs_grad","industrial","very_good","no",75.35567932
51,"married","other","some_college","industrial","very_good","yes",139.0034081
65,"married","white","hs_grad","information","good","yes",118.8843593
37,"married","white","hs_grad","industrial","very_good","yes",109.8339856
24,"never_married","white","hs_grad","industrial","very_good","no",66.23309573
36,"married","white","hs_grad","industrial","good","yes",73.29308207
45,"married","white","some_college","information","very_good","no",130.9821774
33,"married","white","advanced_degree","information","very_good","yes",276.7784133
36,"divorced","white","hs_grad","industrial","good","no",86.91032774
32,"married","white","hs_grad","industrial","very_good","yes",109.8339856
45,"married","white","hs_grad","industrial","very_good","yes",118.8843593
51,"married","white","hs_grad","industrial","very_good","no",104.9215065
33,"married","white","some_college","information","very_good","yes",136.8763676
47,"divorced","white","some_college","industrial","good","yes",84.04595765
37,"married","white","advanced_degree","information","very_good","yes",196.1252726
41,"married","white","some_college","information","good","yes",121.4303138
23,"never_married","white","hs_grad","information","very_good","no",96.3977959
57,"married","white","college_grad","industrial","very_good","yes",128.6804882
61,"married","white","advanced_degree","information","very_good","yes",148.4131591
47,"divorced","white","some_college","industrial","very_good","yes",85.38394038
29,"married","asian","college_grad","information","very_good","yes",87.98103279
37,"married","white","hs_grad","industrial","very_good","yes",99.6894637
57,"married","white","hs_grad","industrial","good","yes",148.4131591
39,"never_married","white","advanced_degree","information","good","no",81.28325328
59,"married","white","college_grad","information","very_good","yes",145.8051634
31,"married","white","college_grad","information","very_good","yes",149.0558956
26,"never_married","white","hs_grad","industrial","good","no",97.49329405
51,"married","white","hs_grad","industrial","very_good","yes",118.0197533
38,"married","white","hs_grad","industrial","good","no",99.6894637
51,"married","white","college_grad","information","good","no",118.8843593
50,"married","white","hs_grad","information","very_good","yes",79.85490031
32,"married","white","advanced_degree","industrial","very_good","yes",118.8843593
38,"married","white","college_grad","information","very_good","yes",160.6424754
49,"married","white","hs_grad","industrial","very_good","yes",176.9896505
40,"never_married","white","some_college","information","very_good","yes",73.77574327
60,"married","asian","advanced_degree","information","good","yes",154.685293
30,"never_married","white","college_grad","information","very_good","yes",101.8243521
41,"married","white","college_grad","information","very_good","yes",130.9821774
32,"never_married","white","some_college","information","good","yes",114.4757133
26,"never_married","white","college_grad","information","very_good","yes",105.9278108
41,"married","white","some_college","industrial","good","yes",81.28325328
53,"married","white","hs_grad","industrial","good","yes",134.7053751
35,"married","white","some_college","information","very_good","no",97.49329405
50,"married","white","hs_grad","industrial","very_good","yes",109.8339856
43,"married","white","college_grad","information","very_good","yes",171.7651326
50,"separated","white","hs_grad","information","good","yes",67.82678713
19,"never_married","black","hs_grad","information","good","no",73.77574327
42,"married","white","hs_grad","industrial","very_good","no",91.69922611
53,"married","asian","hs_grad","industrial","very_good","yes",66.96164432
22,"never_married","black","some_college","information","good","no",95.23071257
49,"married","white","hs_grad","industrial","good","yes",98.59934386
33,"never_married","white","hs_grad","industrial","very_good","yes",109.8339856
31,"never_married","white","hs_grad","industrial","good","yes",81.28325328
43,"married","white","no_hs_grad","industrial","good","yes",90.48191336
57,"married","white","advanced_degree","information","very_good","no",109.8339856
40,"married","white","advanced_degree","information","very_good","yes",148.4131591
48,"married","white","hs_grad","information","very_good","yes",84.52946902
46,"married","white","college_grad","industrial","very_good","yes",101.8243521
58,"married","white","college_grad","industrial","very_good","yes",104.9215065
50,"married","white","no_hs_grad","industrial","very_good","yes",104.9215065
38,"married","white","some_college","information","very_good","yes",99.6894637
33,"never_married","white","advanced_degree","information","very_good","yes",101.4020523
52,"married","white","some_college","information","very_good","yes",149.0558956
48,"married","white","no_hs_grad","industrial","good","no",73.77574327
53,"married","white","advanced_degree","information","very_good","no",160.6424754
37,"never_married","white","some_college","information","very_good","yes",118.8843593
43,"married","white","hs_grad","industrial","very_good","no",119.4052043
54,"married","white","some_college","industrial","very_good","yes",107.9039239
41,"married","white","advanced_degree","information","very_good","yes",154.8683672
57,"married","white","college_grad","industrial","good","no",75.35567932
54,"married","white","advanced_degree","industrial","very_good","yes",118.5395025
25,"divorced","white","hs_grad","industrial","good","yes",76.89360252
35,"separated","white","no_hs_grad","information","very_good","no",62.19867943
29,"married","white","some_college","industrial","very_good","yes",182.020621
36,"married","white","hs_grad","industrial","very_good","yes",267.9010869
43,"married","white","college_grad","industrial","good","yes",141.7751723
41,"married","white","college_grad","information","very_good","yes",186.8766776
52,"married","white","college_grad","industrial","very_good","no",72.15045568
48,"married","white","hs_grad","industrial","good","no",49.55533812
51,"married","black","hs_grad","information","very_good","no",81.28325328
55,"married","white","some_college","information","very_good","yes",118.8843593
37,"married","white","advanced_degree","information","very_good","no",97.49329405
48,"never_married","white","some_college","industrial","very_good","yes",111.7208494
42,"married","white","no_hs_grad","industrial","good","yes",101.8243521
43,"married","white","college_grad","industrial","very_good","yes",127.1157438
32,"married","white","hs_grad","industrial","good","no",87.98103279
33,"never_married","white","college_grad","industrial","good","yes",84.04595765
48,"married","white","hs_grad","industrial","very_good","no",78.3924668
20,"never_married","black","some_college","information","very_good","no",46.36650274
43,"married","white","hs_grad","industrial","very_good","yes",132.8607653
58,"divorced","black","hs_grad","information","good","yes",61.59458318
38,"married","white","some_college","industrial","very_good","yes",99.6894637
23,"never_married","white","hs_grad","information","very_good","no",66.22940829
54,"divorced","white","hs_grad","industrial","good","yes",108.8745258
66,"married","white","advanced_degree","industrial","good","yes",99.6894637
47,"married","white","advanced_degree","information","very_good","yes",152.838801
35,"married","white","some_college","information","good","no",76.89360252
39,"married","white","hs_grad","industrial","very_good","yes",143.1349408
35,"never_married","black","some_college","information","very_good","yes",125.2042866
40,"married","white","some_college","industrial","very_good","yes",75.61069586
41,"married","asian","hs_grad","industrial","very_good","yes",109.8339856
40,"married","white","advanced_degree","information","very_good","yes",176.9896505
50,"married","black","hs_grad","industrial","good","no",59.09706408
35,"married","white","hs_grad","industrial","very_good","yes",99.6894637
43,"married","white","some_college","industrial","good","no",95.23071257
26,"never_married","white","some_college","information","very_good","yes",104.9215065
23,"never_married","white","hs_grad","information","very_good","no",49.55533812
61,"married","white","advanced_degree","information","very_good","no",130.9821774
24,"never_married","white","college_grad","information","good","yes",43.73511168
66,"married","black","some_college","information","very_good","yes",118.8843593
50,"widowed","white","hs_grad","industrial","very_good","yes",109.8339856
22,"never_married","white","hs_grad","information","good","no",75.04315402
62,"married","black","hs_grad","information","good","yes",91.69922611
55,"married","white","college_grad","information","very_good","yes",105.9278108
41,"married","white","college_grad","industrial","very_good","no",73.77574327
54,"married","white","college_grad","information","very_good","yes",170.1568344
29,"married","asian","college_grad","industrial","very_good","no",138.2991269
39,"married","black","hs_grad","industrial","good","yes",101.8243521
71,"divorced","white","college_grad","information","good","no",87.98103279
22,"never_married","white","college_grad","industrial","very_good","yes",78.3924668
48,"married","white","college_grad","information","very_good","no",123.0896998
35,"married","white","some_college","industrial","good","yes",116.2653241
46,"married","white","college_grad","industrial","good","no",90.48191336
51,"married","white","no_hs_grad","industrial","good","yes",109.8339856
55,"married","white","hs_grad","information","good","yes",104.9215065
36,"married","white","hs_grad","information","very_good","yes",118.8843593
57,"married","white","hs_grad","industrial","very_good","no",94.07271475
21,"married","white","hs_grad","industrial","very_good","yes",141.7751723
60,"married","white","advanced_degree","information","very_good","yes",128.6804882
41,"never_married","black","some_college","industrial","good","no",73.77574327
56,"married","white","college_grad","information","good","yes",139.3538118
32,"never_married","white","college_grad","information","very_good","yes",94.07271475
32,"married","white","hs_grad","industrial","good","yes",73.77574327
36,"divorced","white","some_college","industrial","very_good","yes",107.9039239
28,"never_married","white","hs_grad","industrial","good","no",64.54207487
60,"married","white","advanced_degree","information","good","no",138.2991269
41,"married","white","some_college","information","very_good","yes",89.24288466
55,"married","white","some_college","industrial","good","yes",99.6894637
36,"married","black","some_college","industrial","very_good","yes",109.8339856
46,"never_married","black","some_college","information","very_good","yes",90.48191336
62,"married","white","hs_grad","industrial","very_good","no",89.49247952
44,"married","white","hs_grad","industrial","very_good","no",102.7662809
36,"married","white","college_grad","industrial","very_good","yes",118.8843593
41,"married","white","hs_grad","information","very_good","yes",148.4131591
22,"never_married","white","college_grad","information","very_good","yes",114.4757133
51,"married","white","advanced_degree","information","very_good","yes",129.9836348
57,"married","white","no_hs_grad","information","good","yes",110.7826503
55,"married","white","hs_grad","information","good","yes",114.4757133
36,"married","white","college_grad","information","very_good","yes",148.4131591
43,"married","white","advanced_degree","information","very_good","yes",276.7784133
38,"married","white","some_college","information","good","no",23.95294448
27,"never_married","white","some_college","information","very_good","no",103.9024706
32,"married","white","some_college","industrial","very_good","yes",118.8843593
44,"never_married","white","no_hs_grad","industrial","good","no",71.68674367
56,"married","asian","college_grad","industrial","very_good","yes",276.7784133
38,"married","black","college_grad","information","very_good","yes",141.7751723
36,"married","white","no_hs_grad","industrial","good","no",99.6894637
28,"never_married","white","some_college","industrial","very_good","yes",108.8745258
39,"married","white","hs_grad","industrial","very_good","yes",79.85490031
42,"never_married","black","hs_grad","information","very_good","no",78.98460618
51,"married","white","no_hs_grad","industrial","good","yes",82.6796373
55,"married","black","hs_grad","information","good","yes",89.49247952
39,"never_married","white","advanced_degree","information","very_good","yes",130.9821774
42,"married","white","no_hs_grad","industrial","very_good","no",109.7060518
33,"married","black","advanced_degree","information","very_good","yes",117.1468169
23,"never_married","white","hs_grad","information","good","yes",73.77574327
40,"married","white","college_grad","industrial","very_good","yes",81.28325328
40,"married","white","some_college","industrial","good","no",80.85819596
51,"married","asian","some_college","industrial","good","yes",107.9039239
76,"married","asian","college_grad","industrial","good","yes",76.89360252
57,"divorced","white","advanced_degree","industrial","good","yes",87.98103279
27,"separated","white","some_college","industrial","very_good","yes",95.23071257
26,"never_married","black","hs_grad","industrial","very_good","yes",84.04595765
25,"married","white","hs_grad","industrial","good","yes",99.6894637
27,"married","white","some_college","industrial","very_good","yes",101.4020523
33,"never_married","white","some_college","information","good","yes",87.98103279
51,"divorced","white","no_hs_grad","industrial","very_good","yes",87.98103279
22,"never_married","white","college_grad","information","very_good","yes",94.07271475
47,"married","white","hs_grad","industrial","good","yes",128.1996369
34,"never_married","white","some_college","information","very_good","yes",136.5176552
47,"divorced","white","some_college","industrial","very_good","yes",107.9039239
31,"never_married","white","some_college","industrial","very_good","yes",123.0896998
46,"married","white","hs_grad","industrial","good","yes",91.69922611
47,"married","white","hs_grad","information","very_good","yes",78.3924668
49,"married","white","college_grad","industrial","very_good","yes",154.685293
40,"married","black","college_grad","industrial","very_good","yes",136.1577108
51,"married","white","no_hs_grad","information","very_good","yes",81.28325328
31,"married","white","some_college","industrial","very_good","yes",76.28327785
58,"married","white","hs_grad","information","very_good","yes",109.8339856
48,"married","black","some_college","industrial","very_good","no",87.78843622
54,"divorced","black","college_grad","industrial","very_good","yes",127.1157438
56,"never_married","white","advanced_degree","information","very_good","no",154.0729972
61,"married","white","hs_grad","industrial","good","yes",109.8339856
32,"married","asian","advanced_degree","industrial","very_good","yes",138.2991269
60,"married","white","college_grad","information","very_good","no",164.6469889
42,"married","white","some_college","industrial","very_good","yes",138.2991269
22,"never_married","asian","some_college","information","very_good","no",44.97829203
46,"married","white","some_college","industrial","very_good","yes",106.7239776
53,"married","white","no_hs_grad","information","very_good","yes",114.4757133
43,"divorced","white","college_grad","industrial","very_good","yes",73.77574327
32,"never_married","white","hs_grad","industrial","very_good","yes",75.35567932
30,"married","white","college_grad","industrial","very_good","yes",141.7751723
50,"never_married","black","advanced_degree","information","good","yes",109.8339856
40,"married","white","advanced_degree","information","very_good","yes",277.7994802
55,"married","white","no_hs_grad","information","very_good","no",79.85490031
42,"married","white","college_grad","information","very_good","yes",166.3249412
35,"never_married","white","hs_grad","industrial","very_good","yes",75.35567932
33,"married","white","college_grad","information","very_good","yes",100.0867423
33,"married","white","some_college","information","good","yes",102.8702469
38,"married","white","hs_grad","information","very_good","yes",118.7120941
41,"married","white","hs_grad","information","very_good","yes",117.1468169
42,"married","white","advanced_degree","information","very_good","no",123.5000178
58,"married","white","college_grad","information","very_good","yes",148.4131591
45,"married","white","hs_grad","industrial","good","no",76.89360252
47,"never_married","white","hs_grad","information","very_good","yes",109.8339856
30,"married","white","hs_grad","information","very_good","yes",105.9278108
34,"married","white","college_grad","information","very_good","yes",160.6424754
43,"married","white","advanced_degree","information","very_good","no",149.6950421
58,"separated","white","no_hs_grad","industrial","very_good","yes",99.6894637
44,"married","black","some_college","industrial","good","no",104.9235317
28,"married","white","no_hs_grad","industrial","very_good","no",61.18752643
46,"married","white","some_college","information","very_good","yes",105.9278108
36,"married","white","some_college","industrial","very_good","yes",107.9039239
37,"married","black","hs_grad","information","very_good","yes",70.81503862
47,"married","white","college_grad","information","very_good","yes",160.6424754
56,"divorced","white","some_college","information","very_good","no",99.6894637
38,"married","white","some_college","information","very_good","yes",111.7208494
41,"never_married","black","no_hs_grad","industrial","very_good","no",75.35567932
62,"married","white","some_college","information","good","yes",94.07271475
40,"married","white","some_college","information","very_good","yes",87.98103279
44,"married","asian","advanced_degree","information","very_good","yes",123.0896998
56,"married","white","college_grad","industrial","very_good","yes",99.6894637
51,"married","black","some_college","industrial","very_good","no",76.89360252
41,"married","white","some_college","industrial","very_good","no",86.69515483
52,"married","white","advanced_degree","information","very_good","yes",176.9896505
27,"married","white","some_college","information","very_good","yes",100.7642728
52,"married","white","college_grad","industrial","good","yes",114.4757133
51,"divorced","white","hs_grad","industrial","good","no",67.17929148
51,"married","white","hs_grad","industrial","good","yes",79.85490031
28,"never_married","white","college_grad","information","very_good","yes",90.48191336
49,"never_married","white","hs_grad","information","very_good","no",57.97094218
61,"married","white","no_hs_grad","industrial","very_good","yes",114.4757133
39,"married","white","hs_grad","information","good","yes",99.6894637
23,"never_married","white","no_hs_grad","industrial","very_good","no",89.49247952
53,"married","white","advanced_degree","industrial","very_good","yes",151.8050963
55,"never_married","asian","some_college","information","very_good","yes",87.98103279
48,"never_married","black","hs_grad","information","very_good","yes",87.98103279
50,"married","white","college_grad","information","very_good","yes",104.9215065
31,"never_married","white","no_hs_grad","industrial","very_good","no",65.11085372
53,"married","white","hs_grad","industrial","good","yes",128.6804882
49,"married","white","college_grad","industrial","very_good","no",154.685293
49,"never_married","white","college_grad","industrial","very_good","no",130.9821774
43,"married","white","hs_grad","industrial","very_good","yes",120.5894365
20,"never_married","white","hs_grad","industrial","very_good","yes",81.28325328
46,"divorced","white","hs_grad","information","very_good","yes",110.1729303
48,"married","white","college_grad","industrial","very_good","yes",152.2168068
19,"never_married","white","hs_grad","industrial","very_good","no",70.47601965
56,"divorced","white","college_grad","industrial","very_good","yes",85.38394038
44,"married","white","some_college","industrial","very_good","no",101.8243521
23,"never_married","white","hs_grad","industrial","very_good","no",85.38394038
42,"never_married","white","college_grad","information","good","yes",101.8243521
32,"married","white","advanced_degree","industrial","very_good","no",118.8843593
32,"never_married","white","hs_grad","industrial","very_good","no",73.77574327
43,"married","white","hs_grad","industrial","very_good","no",73.77574327
57,"never_married","black","college_grad","industrial","very_good","yes",138.610994
26,"married","black","some_college","information","good","yes",109.8339856
67,"divorced","white","some_college","information","good","yes",151.5914842
31,"married","white","advanced_degree","information","very_good","yes",176.9896505
49,"divorced","white","some_college","information","very_good","yes",103.9024706
29,"never_married","white","college_grad","industrial","good","yes",128.6804882
41,"married","white","some_college","industrial","good","no",108.8745258
35,"married","white","hs_grad","information","good","yes",87.98103279
39,"married","white","hs_grad","industrial","very_good","no",95.23071257
33,"separated","black","some_college","information","very_good","yes",98.59934386
53,"married","white","college_grad","information","very_good","yes",141.7751723
43,"married","asian","college_grad","information","very_good","yes",123.0896998
36,"married","white","college_grad","information","good","yes",94.65402038
38,"married","white","advanced_degree","information","very_good","yes",148.4131591
58,"married","white","hs_grad","industrial","very_good","no",104.9215065
45,"married","white","college_grad","information","very_good","yes",123.0896998
34,"never_married","black","hs_grad","industrial","very_good","no",94.5960991
30,"married","white","college_grad","information","very_good","no",127.1157438
21,"never_married","white","hs_grad","industrial","good","no",29.3769761
39,"married","white","college_grad","information","very_good","yes",129.4536446
28,"never_married","black","some_college","industrial","very_good","yes",109.8339856
54,"married","white","hs_grad","industrial","good","yes",99.6894637
24,"never_married","white","some_college","industrial","good","yes",90.48191336
57,"married","white","advanced_degree","industrial","very_good","yes",70.81503862
48,"separated","black","hs_grad","information","very_good","no",95.23071257
31,"married","white","some_college","information","very_good","yes",109.8339856
47,"never_married","white","advanced_degree","information","very_good","yes",182.020621
44,"married","white","college_grad","information","very_good","no",160.6424754
30,"never_married","white","hs_grad","industrial","very_good","yes",70.47601965
41,"never_married","white","college_grad","information","good","yes",130.9821774
26,"never_married","white","college_grad","industrial","very_good","yes",105.9278108
32,"never_married","asian","some_college","industrial","very_good","yes",109.8339856
39,"married","white","hs_grad","information","good","yes",97.4710061
42,"married","black","some_college","information","good","yes",111.7208494
24,"never_married","white","college_grad","information","very_good","yes",172.2172655
44,"divorced","white","advanced_degree","information","very_good","yes",129.4536446
30,"never_married","asian","college_grad","information","very_good","yes",127.1157438
58,"married","white","college_grad","information","very_good","yes",134.7053751
33,"never_married","white","hs_grad","information","very_good","yes",94.07271475
56,"married","white","hs_grad","industrial","good","no",94.07271475
28,"married","white","some_college","industrial","very_good","yes",96.93409046
41,"married","asian","advanced_degree","information","very_good","yes",276.7784133
22,"married","white","some_college","industrial","very_good","no",32.36641317
37,"divorced","white","some_college","industrial","good","yes",84.45025367
18,"never_married","white","no_hs_grad","industrial","very_good","no",65.11085372
37,"never_married","white","college_grad","information","very_good","no",84.7183897
43,"married","white","college_grad","industrial","good","yes",167.7065756
49,"married","black","hs_grad","information","very_good","yes",94.07271475
36,"married","white","college_grad","industrial","very_good","yes",134.7053751
47,"married","black","advanced_degree","industrial","very_good","no",81.28325328
52,"married","white","college_grad","industrial","very_good","yes",134.7053751
34,"married","white","some_college","industrial","very_good","no",114.4757133
62,"married","white","college_grad","information","very_good","yes",130.9821774
44,"married","white","no_hs_grad","industrial","very_good","yes",104.9215065
48,"married","white","no_hs_grad","industrial","good","yes",152.2168068
51,"married","white","hs_grad","information","very_good","yes",124.7204462
35,"never_married","white","college_grad","industrial","very_good","yes",148.4131591
42,"married","white","hs_grad","industrial","very_good","no",89.24288466
34,"never_married","white","college_grad","industrial","very_good","yes",82.6796373
50,"married","asian","college_grad","industrial","very_good","yes",94.07271475
50,"divorced","white","college_grad","information","good","yes",153.4575153
55,"married","white","college_grad","information","good","no",46.7632688
56,"married","white","hs_grad","industrial","good","yes",129.4536446
50,"married","white","hs_grad","information","very_good","yes",130.9821774
44,"married","white","college_grad","information","very_good","no",94.07271475
30,"married","white","college_grad","information","very_good","yes",99.6894637
34,"married","white","college_grad","information","very_good","yes",128.6804882
50,"divorced","white","hs_grad","information","very_good","yes",73.77574327
51,"married","white","college_grad","information","good","no",110.7826503
53,"married","black","some_college","information","very_good","no",99.6894637
40,"never_married","black","advanced_degree","information","very_good","yes",91.69922611
34,"married","white","hs_grad","information","very_good","yes",82.6796373
36,"married","white","some_college","industrial","very_good","yes",118.8843593
44,"married","white","some_college","information","good","yes",148.4131591
54,"married","asian","hs_grad","industrial","very_good","no",95.23071257
36,"married","white","college_grad","industrial","very_good","no",163.515864
62,"married","white","advanced_degree","information","very_good","yes",279.501782
33,"never_married","white","advanced_degree","information","very_good","no",114.4757133
44,"never_married","white","hs_grad","industrial","very_good","no",102.8702469
80,"never_married","white","hs_grad","information","very_good","no",87.98103279
45,"married","white","hs_grad","information","very_good","no",87.98103279
58,"divorced","white","college_grad","information","very_good","yes",70.47601965
51,"married","white","some_college","industrial","very_good","no",101.8243521
60,"married","white","some_college","information","very_good","yes",277.6014175
33,"married","white","no_hs_grad","industrial","good","no",87.98103279
28,"never_married","white","some_college","information","very_good","yes",104.9215065
37,"married","white","college_grad","industrial","very_good","yes",127.1157438
56,"married","white","some_college","information","very_good","yes",99.6894637
59,"married","white","advanced_degree","information","very_good","yes",171.7651326
56,"married","white","hs_grad","information","very_good","yes",75.04315402
34,"married","white","no_hs_grad","industrial","very_good","yes",72.15045568
37,"never_married","white","hs_grad","industrial","very_good","yes",34.60741773
36,"married","white","college_grad","industrial","very_good","yes",94.07271475
45,"married","white","college_grad","information","very_good","yes",176.9896505
36,"married","white","advanced_degree","information","very_good","no",140.3982002
23,"never_married","white","some_college","information","very_good","no",27.14057921
56,"married","white","hs_grad","information","good","yes",127.1157438
33,"married","white","some_college","industrial","very_good","no",114.4757133
48,"married","asian","no_hs_grad","industrial","very_good","yes",127.1157438
28,"never_married","white","hs_grad","industrial","very_good","no",82.6796373
37,"married","white","some_college","industrial","good","yes",101.8243521
56,"married","white","hs_grad","information","good","no",86.69515483
22,"never_married","white","some_college","industrial","very_good","no",63.188861
60,"married","white","hs_grad","industrial","good","no",114.9265218
30,"never_married","white","college_grad","industrial","very_good","no",81.28325328
50,"married","white","hs_grad","industrial","good","yes",101.8243521
38,"married","white","advanced_degree","information","very_good","yes",101.8243521
55,"married","white","advanced_degree","information","very_good","yes",103.181327
26,"married","white","college_grad","industrial","very_good","yes",113.5670896
39,"married","white","some_college","information","very_good","yes",148.4131591
42,"married","white","advanced_degree","information","very_good","yes",148.4131591
71,"married","black","college_grad","information","good","yes",105.6914475
33,"married","white","some_college","information","very_good","yes",128.6804882
49,"never_married","white","hs_grad","industrial","very_good","no",51.75144037
45,"married","white","some_college","industrial","good","no",81.28325328
41,"married","white","advanced_degree","industrial","very_good","yes",158.2946214
59,"divorced","white","no_hs_grad","industrial","good","yes",54.1212054
33,"married","white","college_grad","information","very_good","yes",127.1157438
47,"never_married","other","no_hs_grad","industrial","good","no",71.68674367
34,"married","white","some_college","information","very_good","yes",145.1436012
23,"married","black","some_college","information","very_good","no",94.07271475
32,"married","white","hs_grad","industrial","very_good","yes",127.901233
30,"married","white","college_grad","information","very_good","yes",102.8702469
54,"married","black","hs_grad","information","good","no",89.49247952
46,"married","white","some_college","industrial","very_good","yes",104.9215065
