"Id","Name","Year","Gender","State","Count"
2697142,"Manal",2014,"F","MN",7
2697143,"Marion",2014,"F","MN",7
2697144,"Marlee",2014,"F","MN",7
2697145,"Mazie",2014,"F","MN",7
2697146,"Mina",2014,"F","MN",7
2697147,"Najma",2014,"F","MN",7
2697148,"Nylah",2014,"F","MN",7
2697149,"Ophelia",2014,"F","MN",7
2697150,"Priya",2014,"F","MN",7
2697151,"Rayne",2014,"F","MN",7
2697152,"Reece",2014,"F","MN",7
2697153,"Remy",2014,"F","MN",7
2697154,"Rita",2014,"F","MN",7
2697155,"Riyan",2014,"F","MN",7
2697156,"Rory",2014,"F","MN",7
2697157,"Ryann",2014,"F","MN",7
2697158,"Sahra",2014,"F","MN",7
2697159,"Sapphire",2014,"F","MN",7
2697160,"Sharon",2014,"F","MN",7
2697161,"Shaylee",2014,"F","MN",7
2697162,"Sidney",2014,"F","MN",7
2697163,"Svea",2014,"F","MN",7
2697164,"Tatiana",2014,"F","MN",7
2697165,"Tegan",2014,"F","MN",7
2697166,"Tiffany",2014,"F","MN",7
2697167,"Virginia",2014,"F","MN",7
2697168,"Winter",2014,"F","MN",7
2697169,"Yuna",2014,"F","MN",7
2697170,"Addie",2014,"F","MN",6
2697171,"Adelina",2014,"F","MN",6
2697172,"Alessandra",2014,"F","MN",6
2697173,"Alia",2014,"F","MN",6
2697174,"Aliza",2014,"F","MN",6
2697175,"Anabella",2014,"F","MN",6
2697176,"Anabelle",2014,"F","MN",6
2697177,"Araya",2014,"F","MN",6
2697178,"Arden",2014,"F","MN",6
2697179,"Astrid",2014,"F","MN",6
2697180,"Avah",2014,"F","MN",6
2697181,"Ayan",2014,"F","MN",6
2697182,"Aylin",2014,"F","MN",6
2697183,"Becca",2014,"F","MN",6
2697184,"Berit",2014,"F","MN",6
2697185,"Beverly",2014,"F","MN",6
2697186,"Breckyn",2014,"F","MN",6
2697187,"Bree",2014,"F","MN",6
2697188,"Chanel",2014,"F","MN",6
2697189,"Charlize",2014,"F","MN",6
2697190,"Christine",2014,"F","MN",6
2697191,"Cindy",2014,"F","MN",6
2697192,"Corinne",2014,"F","MN",6
2697193,"Dalia",2014,"F","MN",6
2697194,"Diya",2014,"F","MN",6
2697195,"Eisley",2014,"F","MN",6
2697196,"Eleanora",2014,"F","MN",6
2697197,"Eleanore",2014,"F","MN",6
2697198,"Elouise",2014,"F","MN",6
2697199,"Emely",2014,"F","MN",6
2697200,"Emerald",2014,"F","MN",6
2697201,"Emersyn",2014,"F","MN",6
2697202,"Emilee",2014,"F","MN",6
2697203,"Emmeline",2014,"F","MN",6
2697204,"Erica",2014,"F","MN",6
2697205,"Erika",2014,"F","MN",6
2697206,"Evalynn",2014,"F","MN",6
2697207,"Evangelina",2014,"F","MN",6
2697208,"Fadumo",2014,"F","MN",6
2697209,"Freyja",2014,"F","MN",6
2697210,"Gwyneth",2014,"F","MN",6
2697211,"Hadleigh",2014,"F","MN",6
2697212,"Hamdi",2014,"F","MN",6
2697213,"Heather",2014,"F","MN",6
2697214,"Imani",2014,"F","MN",6
2697215,"Izabelle",2014,"F","MN",6
2697216,"Jacey",2014,"F","MN",6
2697217,"Jamie",2014,"F","MN",6
2697218,"Janelle",2014,"F","MN",6
2697219,"Jaycie",2014,"F","MN",6
2697220,"Jazmyn",2014,"F","MN",6
2697221,"Jersey",2014,"F","MN",6
2697222,"Joelle",2014,"F","MN",6
2697223,"Joslyn",2014,"F","MN",6
2697224,"Journey",2014,"F","MN",6
2697225,"Kaliyah",2014,"F","MN",6
2697226,"Karina",2014,"F","MN",6
2697227,"Karlee",2014,"F","MN",6
2697228,"Karli",2014,"F","MN",6
2697229,"Kensley",2014,"F","MN",6
2697230,"Kimber",2014,"F","MN",6
2697231,"Laniyah",2014,"F","MN",6
2697232,"Leela",2014,"F","MN",6
2697233,"Leilani",2014,"F","MN",6
2697234,"Leslie",2014,"F","MN",6
2697235,"Lia",2014,"F","MN",6
2697236,"Lillyana",2014,"F","MN",6
2697237,"Logan",2014,"F","MN",6
2697238,"Lucie",2014,"F","MN",6
2697239,"Luisa",2014,"F","MN",6
2697240,"Lyric",2014,"F","MN",6
2697241,"Malina",2014,"F","MN",6
2697242,"Marin",2014,"F","MN",6
2697243,"Marta",2014,"F","MN",6
2697244,"Maxine",2014,"F","MN",6
2697245,"Mikaela",2014,"F","MN",6
2697246,"Milana",2014,"F","MN",6
2697247,"Miracle",2014,"F","MN",6
2697248,"Miya",2014,"F","MN",6
2697249,"Monroe",2014,"F","MN",6
2697250,"Natalee",2014,"F","MN",6
2697251,"Nayeli",2014,"F","MN",6
2697252,"Nia",2014,"F","MN",6
2697253,"Oakley",2014,"F","MN",6
2697254,"Phoenix",2014,"F","MN",6
2697255,"Rahma",2014,"F","MN",6
2697256,"Reyna",2014,"F","MN",6
2697257,"Rihanna",2014,"F","MN",6
2697258,"Riya",2014,"F","MN",6
2697259,"Rosalyn",2014,"F","MN",6
2697260,"Samara",2014,"F","MN",6
2697261,"Sarai",2014,"F","MN",6
2697262,"Shay",2014,"F","MN",6
2697263,"Sky",2014,"F","MN",6
2697264,"Sloan",2014,"F","MN",6
2697265,"Solveig",2014,"F","MN",6
2697266,"Sonya",2014,"F","MN",6
2697267,"Tabitha",2014,"F","MN",6
2697268,"Taryn",2014,"F","MN",6
2697269,"Taya",2014,"F","MN",6
2697270,"Thalia",2014,"F","MN",6
2697271,"Zahra",2014,"F","MN",6
2697272,"Zion",2014,"F","MN",6
2697273,"Zola",2014,"F","MN",6
2697274,"Zuri",2014,"F","MN",6
2697275,"Abril",2014,"F","MN",5
2697276,"Addelyn",2014,"F","MN",5
2697277,"Adna",2014,"F","MN",5
2697278,"Aimee",2014,"F","MN",5
2697279,"Aiyanna",2014,"F","MN",5
2697280,"Alannah",2014,"F","MN",5
2697281,"Ally",2014,"F","MN",5
2697282,"Alondra",2014,"F","MN",5
2697283,"Alyse",2014,"F","MN",5
2697284,"Amalia",2014,"F","MN",5
2697285,"Amani",2014,"F","MN",5
2697286,"Amaris",2014,"F","MN",5
2697287,"Analise",2014,"F","MN",5
2697288,"Anaya",2014,"F","MN",5
2697289,"Angelica",2014,"F","MN",5
2697290,"Ania",2014,"F","MN",5
2697291,"Aniya",2014,"F","MN",5
2697292,"Annabell",2014,"F","MN",5
2697293,"Anneliese",2014,"F","MN",5
2697294,"Annelise",2014,"F","MN",5
2697295,"Asmaa",2014,"F","MN",5
2697296,"Avani",2014,"F","MN",5
2697297,"Avary",2014,"F","MN",5
2697298,"Azariah",2014,"F","MN",5
2697299,"Berkley",2014,"F","MN",5
2697300,"Bethel",2014,"F","MN",5
2697301,"Betsy",2014,"F","MN",5
2697302,"Betty",2014,"F","MN",5
2697303,"Blessing",2014,"F","MN",5
2697304,"Brinlee",2014,"F","MN",5
2697305,"Brittney",2014,"F","MN",5
2697306,"Calista",2014,"F","MN",5
2697307,"Cara",2014,"F","MN",5
2697308,"Cheyanne",2014,"F","MN",5
2697309,"Claira",2014,"F","MN",5
2697310,"Cleo",2014,"F","MN",5
2697311,"Collins",2014,"F","MN",5
2697312,"Damaris",2014,"F","MN",5
2697313,"Dana",2014,"F","MN",5
2697314,"Daniela",2014,"F","MN",5
2697315,"Davina",2014,"F","MN",5
2697316,"Diamond",2014,"F","MN",5
2697317,"Edie",2014,"F","MN",5
2697318,"Eldana",2014,"F","MN",5
2697319,"Elina",2014,"F","MN",5
2697320,"Ellison",2014,"F","MN",5
2697321,"Elysia",2014,"F","MN",5
2697322,"Emalyn",2014,"F","MN",5
2697323,"Emmalee",2014,"F","MN",5
2697324,"Emme",2014,"F","MN",5
2697325,"Emmie",2014,"F","MN",5
2697326,"Gracyn",2014,"F","MN",5
2697327,"Gretta",2014,"F","MN",5
2697328,"Grey",2014,"F","MN",5
2697329,"Gwen",2014,"F","MN",5
2697330,"Harlee",2014,"F","MN",5
2697331,"Hillary",2014,"F","MN",5
2697332,"Idil",2014,"F","MN",5
2697333,"Ikran",2014,"F","MN",5
2697334,"Iliana",2014,"F","MN",5
2697335,"Imogen",2014,"F","MN",5
2697336,"Ira",2014,"F","MN",5
2697337,"Isley",2014,"F","MN",5
2697338,"Issabella",2014,"F","MN",5
2697339,"Izabel",2014,"F","MN",5
2697340,"Jadyn",2014,"F","MN",5
2697341,"Jaelyn",2014,"F","MN",5
2697342,"Jaida",2014,"F","MN",5
2697343,"Jalynn",2014,"F","MN",5
2697344,"Jazlyn",2014,"F","MN",5
2697345,"Jenny",2014,"F","MN",5
2697346,"Jewel",2014,"F","MN",5
2697347,"Justice",2014,"F","MN",5
2697348,"Kaitlin",2014,"F","MN",5
2697349,"Kaiya",2014,"F","MN",5
2697350,"Kalia",2014,"F","MN",5
2697351,"Kallie",2014,"F","MN",5
2697352,"Karissa",2014,"F","MN",5
2697353,"Karsyn",2014,"F","MN",5
2697354,"Kassidy",2014,"F","MN",5
2697355,"Kateri",2014,"F","MN",5
2697356,"Katy",2014,"F","MN",5
2697357,"Kenleigh",2014,"F","MN",5
2697358,"Klara",2014,"F","MN",5
2697359,"Kori",2014,"F","MN",5
2697360,"Kynlee",2014,"F","MN",5
2697361,"Lacy",2014,"F","MN",5
2697362,"Lailah",2014,"F","MN",5
2697363,"Liana",2014,"F","MN",5
2697364,"Lidia",2014,"F","MN",5
2697365,"Liesl",2014,"F","MN",5
2697366,"Lilia",2014,"F","MN",5
2697367,"Lillianna",2014,"F","MN",5
2697368,"Lilyann",2014,"F","MN",5
2697369,"Lilyanna",2014,"F","MN",5
2697370,"Lindsay",2014,"F","MN",5
2697371,"Lylah",2014,"F","MN",5
2697372,"Madalynn",2014,"F","MN",5
2697373,"Maddie",2014,"F","MN",5
2697374,"Madilynn",2014,"F","MN",5
2697375,"Magdalena",2014,"F","MN",5
2697376,"Maizy",2014,"F","MN",5
2697377,"Malaysia",2014,"F","MN",5
2697378,"Marjorie",2014,"F","MN",5
2697379,"Marlowe",2014,"F","MN",5
2697380,"Mattie",2014,"F","MN",5
2697381,"Maura",2014,"F","MN",5
2697382,"May",2014,"F","MN",5
2697383,"Mckayla",2014,"F","MN",5
2697384,"Meghan",2014,"F","MN",5
2697385,"Mercy",2014,"F","MN",5
2697386,"Miah",2014,"F","MN",5
2697387,"Miley",2014,"F","MN",5
2697388,"Mollie",2014,"F","MN",5
2697389,"Myka",2014,"F","MN",5
2697390,"Mylee",2014,"F","MN",5
2697391,"Nadine",2014,"F","MN",5
2697392,"Nahla",2014,"F","MN",5
2697393,"Nawaal",2014,"F","MN",5
2697394,"Paetyn",2014,"F","MN",5
2697395,"Paloma",2014,"F","MN",5
2697396,"Rania",2014,"F","MN",5
2697397,"Raquel",2014,"F","MN",5
2697398,"Raven",2014,"F","MN",5
2697399,"Riham",2014,"F","MN",5
2697400,"Rosalia",2014,"F","MN",5
2697401,"Roselyn",2014,"F","MN",5
2697402,"Rozlynn",2014,"F","MN",5
2697403,"Saanvi",2014,"F","MN",5
2697404,"Safia",2014,"F","MN",5
2697405,"Safiya",2014,"F","MN",5
2697406,"Sahara",2014,"F","MN",5
2697407,"Sandra",2014,"F","MN",5
2697408,"Saniya",2014,"F","MN",5
2697409,"Saylor",2014,"F","MN",5
2697410,"Scout",2014,"F","MN",5
2697411,"Selene",2014,"F","MN",5
2697412,"Selma",2014,"F","MN",5
2697413,"Siena",2014,"F","MN",5
2697414,"Silvia",2014,"F","MN",5
2697415,"Spencer",2014,"F","MN",5
2697416,"Sumeya",2014,"F","MN",5
2697417,"Tahlia",2014,"F","MN",5
2697418,"Taliyah",2014,"F","MN",5
2697419,"Teagen",2014,"F","MN",5
2697420,"Theodora",2014,"F","MN",5
2697421,"Tia",2014,"F","MN",5
2697422,"Vivianna",2014,"F","MN",5
2697423,"Winnie",2014,"F","MN",5
2697424,"Winona",2014,"F","MN",5
2697425,"Zaylee",2014,"F","MN",5
2697426,"Zaynab",2014,"F","MN",5
2743159,"Henry",2014,"M","MN",352
2743160,"William",2014,"M","MN",343
2743161,"Liam",2014,"M","MN",327
2743162,"Owen",2014,"M","MN",305
2743163,"Benjamin",2014,"M","MN",302
2743164,"Mason",2014,"M","MN",291
2743165,"Oliver",2014,"M","MN",288
2743166,"Logan",2014,"M","MN",258
2743167,"Noah",2014,"M","MN",252
2743168,"Jackson",2014,"M","MN",250
2743169,"Ethan",2014,"M","MN",249
2743170,"Jack",2014,"M","MN",232
2743171,"Alexander",2014,"M","MN",229
2743172,"James",2014,"M","MN",225
2743173,"Carter",2014,"M","MN",224
2743174,"Jacob",2014,"M","MN",216
2743175,"Lucas",2014,"M","MN",214
2743176,"Elijah",2014,"M","MN",209
2743177,"Samuel",2014,"M","MN",209
2743178,"Wyatt",2014,"M","MN",204
2743179,"Levi",2014,"M","MN",201
2743180,"Joseph",2014,"M","MN",195
2743181,"Isaac",2014,"M","MN",194
2743182,"Charles",2014,"M","MN",190
2743183,"Caleb",2014,"M","MN",185
2743184,"Gavin",2014,"M","MN",179
2743185,"Nolan",2014,"M","MN",175
2743186,"Evan",2014,"M","MN",170
2743187,"Eli",2014,"M","MN",167
2743188,"Michael",2014,"M","MN",165
2743189,"Blake",2014,"M","MN",162
2743190,"Landon",2014,"M","MN",162
2743191,"Aiden",2014,"M","MN",161
2743192,"Parker",2014,"M","MN",160
2743193,"Luke",2014,"M","MN",157
2743194,"Leo",2014,"M","MN",156
2743195,"Easton",2014,"M","MN",155
2743196,"Thomas",2014,"M","MN",153
2743197,"Connor",2014,"M","MN",152
2743198,"Daniel",2014,"M","MN",150
2743199,"Grayson",2014,"M","MN",150
2743200,"Theodore",2014,"M","MN",150
2743201,"Andrew",2014,"M","MN",144
2743202,"Hunter",2014,"M","MN",144
2743203,"Hudson",2014,"M","MN",140
2743204,"Colton",2014,"M","MN",139
2743205,"Gabriel",2014,"M","MN",135
2743206,"Dylan",2014,"M","MN",134
2743207,"Jaxon",2014,"M","MN",134
2743208,"Lincoln",2014,"M","MN",134
2743209,"Asher",2014,"M","MN",133
2743210,"Bennett",2014,"M","MN",133
2743211,"Maxwell",2014,"M","MN",132
2743212,"David",2014,"M","MN",130
2743213,"Cameron",2014,"M","MN",122
2743214,"John",2014,"M","MN",121
2743215,"Nathan",2014,"M","MN",121
2743216,"Matthew",2014,"M","MN",120
2743217,"Zachary",2014,"M","MN",119
2743218,"Anthony",2014,"M","MN",118
2743219,"Jayden",2014,"M","MN",118
2743220,"Austin",2014,"M","MN",115
2743221,"Sawyer",2014,"M","MN",115
2743222,"Brody",2014,"M","MN",113
2743223,"Dominic",2014,"M","MN",113
2743224,"Brayden",2014,"M","MN",111
2743225,"Cooper",2014,"M","MN",110
2743226,"Jaxson",2014,"M","MN",110
2743227,"Miles",2014,"M","MN",110
2743228,"Jace",2014,"M","MN",108
2743229,"Emmett",2014,"M","MN",107
2743230,"Joshua",2014,"M","MN",105
2743231,"Harrison",2014,"M","MN",104
2743232,"Camden",2014,"M","MN",103
2743233,"Ryan",2014,"M","MN",103
2743234,"Micah",2014,"M","MN",102
2743235,"Vincent",2014,"M","MN",98
2743236,"Everett",2014,"M","MN",96
2743237,"Wesley",2014,"M","MN",96
2743238,"Tyler",2014,"M","MN",94
2743239,"Calvin",2014,"M","MN",92
2743240,"Jonathan",2014,"M","MN",90
2743241,"Isaiah",2014,"M","MN",88
2743242,"Weston",2014,"M","MN",88
2743243,"Jameson",2014,"M","MN",87
2743244,"Adam",2014,"M","MN",86
2743245,"George",2014,"M","MN",86
2743246,"Bentley",2014,"M","MN",84
2743247,"Charlie",2014,"M","MN",83
2743248,"Declan",2014,"M","MN",83
2743249,"Jase",2014,"M","MN",83
2743250,"Jordan",2014,"M","MN",83
2743251,"Carson",2014,"M","MN",82
2743252,"Robert",2014,"M","MN",82
2743253,"Ryker",2014,"M","MN",81
2743254,"Elliot",2014,"M","MN",79
2743255,"Julian",2014,"M","MN",79
2743256,"Riley",2014,"M","MN",78
2743257,"Sebastian",2014,"M","MN",77
2743258,"Chase",2014,"M","MN",76
2743259,"Ian",2014,"M","MN",76
2743260,"Silas",2014,"M","MN",76
2743261,"Christian",2014,"M","MN",75
2743262,"Grant",2014,"M","MN",75
2743263,"Beckett",2014,"M","MN",74
2743264,"Cole",2014,"M","MN",74
2743265,"Nicholas",2014,"M","MN",74
2743266,"Christopher",2014,"M","MN",73
2743267,"Jeremiah",2014,"M","MN",72
2743268,"Josiah",2014,"M","MN",72
2743269,"Max",2014,"M","MN",72
2743270,"Aaron",2014,"M","MN",71
2743271,"Graham",2014,"M","MN",71
2743272,"Axel",2014,"M","MN",69
2743273,"Ryder",2014,"M","MN",69
2743274,"Elias",2014,"M","MN",68
2743275,"Roman",2014,"M","MN",68
2743276,"Tristan",2014,"M","MN",67
2743277,"Tucker",2014,"M","MN",66
2743278,"Abdirahman",2014,"M","MN",63
2743279,"Ezra",2014,"M","MN",63
2743280,"Simon",2014,"M","MN",63
2743281,"Adrian",2014,"M","MN",62
2743282,"Brantley",2014,"M","MN",62
2743283,"Louis",2014,"M","MN",62
2743284,"Brooks",2014,"M","MN",61
2743285,"Oscar",2014,"M","MN",61
2743286,"Jude",2014,"M","MN",60
2743287,"Mohamed",2014,"M","MN",60
2743288,"August",2014,"M","MN",57
2743289,"Bryce",2014,"M","MN",56
2743290,"Jason",2014,"M","MN",56
2743291,"Xavier",2014,"M","MN",56
2743292,"Greyson",2014,"M","MN",55
2743293,"Keegan",2014,"M","MN",55
2743294,"Kevin",2014,"M","MN",55
2743295,"Avery",2014,"M","MN",54
2743296,"Elliott",2014,"M","MN",54
2743297,"Preston",2014,"M","MN",53
2743298,"Abel",2014,"M","MN",52
2743299,"Brady",2014,"M","MN",50
2743300,"Braxton",2014,"M","MN",50
2743301,"Griffin",2014,"M","MN",50
2743302,"Kayden",2014,"M","MN",50
2743303,"Peter",2014,"M","MN",50
2743304,"Beau",2014,"M","MN",49
2743305,"Jasper",2014,"M","MN",49
2743306,"Kaden",2014,"M","MN",49
2743307,"Reed",2014,"M","MN",49
2743308,"Ashton",2014,"M","MN",47
2743309,"Edward",2014,"M","MN",46
2743310,"Odin",2014,"M","MN",46
2743311,"Gage",2014,"M","MN",45
2743312,"Jonah",2014,"M","MN",45
2743313,"Myles",2014,"M","MN",45
2743314,"Brandon",2014,"M","MN",44
2743315,"Ivan",2014,"M","MN",44
2743316,"Reid",2014,"M","MN",44
2743317,"Ahmed",2014,"M","MN",43
2743318,"Alex",2014,"M","MN",43
2743319,"Archer",2014,"M","MN",43
2743320,"Ayden",2014,"M","MN",43
2743321,"Drew",2014,"M","MN",43
2743322,"Justin",2014,"M","MN",43
2743323,"Rowan",2014,"M","MN",43
2743324,"Jayce",2014,"M","MN",42
2743325,"Kyle",2014,"M","MN",42
2743326,"Maddox",2014,"M","MN",42
2743327,"Timothy",2014,"M","MN",42
2743328,"Colin",2014,"M","MN",41
2743329,"Hamza",2014,"M","MN",41
2743330,"Crosby",2014,"M","MN",40
2743331,"Ezekiel",2014,"M","MN",40
2743332,"Finn",2014,"M","MN",40
2743333,"Grady",2014,"M","MN",40
2743334,"Hayden",2014,"M","MN",40
2743335,"Marcus",2014,"M","MN",40
2743336,"Marshall",2014,"M","MN",40
2743337,"Rylan",2014,"M","MN",40
2743338,"Sullivan",2014,"M","MN",40
2743339,"Abdullahi",2014,"M","MN",39
2743340,"Felix",2014,"M","MN",39
2743341,"Paul",2014,"M","MN",39
2743342,"Soren",2014,"M","MN",39
2743343,"Zander",2014,"M","MN",39
2743344,"Caden",2014,"M","MN",38
2743345,"Finley",2014,"M","MN",38
2743346,"Kai",2014,"M","MN",38
2743347,"Cody",2014,"M","MN",37
2743348,"Eric",2014,"M","MN",37
2743349,"Lukas",2014,"M","MN",37
2743350,"Maverick",2014,"M","MN",37
2743351,"Walter",2014,"M","MN",37
2743352,"Waylon",2014,"M","MN",37
2743353,"Aidan",2014,"M","MN",36
2743354,"Cayden",2014,"M","MN",36
2743355,"Garrett",2014,"M","MN",36
2743356,"Kaleb",2014,"M","MN",36
2743357,"Maximus",2014,"M","MN",36
2743358,"Milo",2014,"M","MN",36
2743359,"Patrick",2014,"M","MN",36
2743360,"Henrik",2014,"M","MN",35
2743361,"Joel",2014,"M","MN",35
2743362,"Malachi",2014,"M","MN",35
2743363,"Nash",2014,"M","MN",35
2743364,"Tanner",2014,"M","MN",35
2743365,"Tyson",2014,"M","MN",35
2743366,"Yusuf",2014,"M","MN",35
2743367,"Gunnar",2014,"M","MN",34
2743368,"Ibrahim",2014,"M","MN",34
2743369,"Kaiden",2014,"M","MN",34
2743370,"Luca",2014,"M","MN",34
2743371,"Spencer",2014,"M","MN",34
2743372,"Xander",2014,"M","MN",34
2743373,"Clayton",2014,"M","MN",33
2743374,"Collin",2014,"M","MN",33
2743375,"Mark",2014,"M","MN",33
2743376,"Nathaniel",2014,"M","MN",33
2743377,"Zane",2014,"M","MN",33
2743378,"Anders",2014,"M","MN",32
2743379,"Emmanuel",2014,"M","MN",32
2743380,"Jax",2014,"M","MN",32
2743381,"Mateo",2014,"M","MN",32
2743382,"Richard",2014,"M","MN",32
2743383,"Omar",2014,"M","MN",31
2743384,"Peyton",2014,"M","MN",31
2743385,"Victor",2014,"M","MN",31
2743386,"Angel",2014,"M","MN",30
2743387,"Arlo",2014,"M","MN",30
2743388,"Dawson",2014,"M","MN",30
2743389,"Leonardo",2014,"M","MN",30
2743390,"Otto",2014,"M","MN",30
2743391,"Chance",2014,"M","MN",29
2743392,"Judah",2014,"M","MN",29
2743393,"Kenneth",2014,"M","MN",29
2743394,"Antonio",2014,"M","MN",28
2743395,"Brian",2014,"M","MN",28
2743396,"Bryson",2014,"M","MN",28
2743397,"Cruz",2014,"M","MN",28
2743398,"Cullen",2014,"M","MN",28
2743399,"Kyler",2014,"M","MN",28
2743400,"Landen",2014,"M","MN",28
2743401,"Lane",2014,"M","MN",28
2743402,"Paxton",2014,"M","MN",28
2743403,"Seth",2014,"M","MN",28
2743404,"Steven",2014,"M","MN",28
2743405,"Titus",2014,"M","MN",28
2743406,"Juan",2014,"M","MN",27
2743407,"Kieran",2014,"M","MN",27
2743408,"Arthur",2014,"M","MN",26
2743409,"Brecken",2014,"M","MN",26
2743410,"Devin",2014,"M","MN",26
2743411,"Sean",2014,"M","MN",26
2743412,"Tate",2014,"M","MN",26
2743413,"Abraham",2014,"M","MN",25
2743414,"Andre",2014,"M","MN",25
2743415,"Augustus",2014,"M","MN",25
2743416,"Bode",2014,"M","MN",25
2743417,"Corbin",2014,"M","MN",25
2743418,"Damian",2014,"M","MN",25
2743419,"Jose",2014,"M","MN",25
2743420,"Khalid",2014,"M","MN",25
2743421,"Lewis",2014,"M","MN",25
2743422,"Bradley",2014,"M","MN",24
2743423,"Brock",2014,"M","MN",24
2743424,"Carlos",2014,"M","MN",24
2743425,"Dean",2014,"M","MN",24
2743426,"Edwin",2014,"M","MN",24
2743427,"Franklin",2014,"M","MN",24
2743428,"Jesse",2014,"M","MN",24
2743429,"Leon",2014,"M","MN",24
2743430,"Porter",2014,"M","MN",24
2743431,"Conner",2014,"M","MN",23
2743432,"Desmond",2014,"M","MN",23
2743433,"Holden",2014,"M","MN",23
2743434,"Jaden",2014,"M","MN",23
2743435,"Kellan",2014,"M","MN",23
2743436,"Santiago",2014,"M","MN",23
2743437,"Travis",2014,"M","MN",23
2743438,"Trevor",2014,"M","MN",23
2743439,"Cash",2014,"M","MN",22
2743440,"Cohen",2014,"M","MN",22
2743441,"Giovanni",2014,"M","MN",22
2743442,"Gregory",2014,"M","MN",22
2743443,"Quinn",2014,"M","MN",22
2743444,"Salman",2014,"M","MN",22
2743445,"Walker",2014,"M","MN",22
2743446,"Zayden",2014,"M","MN",22
2743447,"Ari",2014,"M","MN",21
2743448,"Deacon",2014,"M","MN",21
2743449,"Finnegan",2014,"M","MN",21
2743450,"Jesus",2014,"M","MN",21
2743451,"Luis",2014,"M","MN",21
2743452,"Rory",2014,"M","MN",21
2743453,"Will",2014,"M","MN",21
2743454,"Dexter",2014,"M","MN",20
2743455,"Emerson",2014,"M","MN",20
2743456,"Gideon",2014,"M","MN",20
2743457,"Imran",2014,"M","MN",20
2743458,"Israel",2014,"M","MN",20
2743459,"Jake",2014,"M","MN",20
2743460,"Jayceon",2014,"M","MN",20
2743461,"Raymond",2014,"M","MN",20
2743462,"Ronan",2014,"M","MN",20
2743463,"Shawn",2014,"M","MN",20
2743464,"Braden",2014,"M","MN",19
2743465,"Drake",2014,"M","MN",19
2743466,"Harvey",2014,"M","MN",19
2743467,"Jaxton",2014,"M","MN",19
2743468,"Kade",2014,"M","MN",19
2743469,"King",2014,"M","MN",19
2743470,"Theo",2014,"M","MN",19
2743471,"Ayub",2014,"M","MN",18
2743472,"Dalton",2014,"M","MN",18
2743473,"Damien",2014,"M","MN",18
2743474,"Derek",2014,"M","MN",18
2743475,"Erik",2014,"M","MN",18
2743476,"Jared",2014,"M","MN",18
2743477,"Karter",2014,"M","MN",18
2743478,"Kingston",2014,"M","MN",18
2743479,"Martin",2014,"M","MN",18
2743480,"Phoenix",2014,"M","MN",18
2743481,"Troy",2014,"M","MN",18
2743482,"Alan",2014,"M","MN",17
2743483,"Brennan",2014,"M","MN",17
2743484,"Cade",2014,"M","MN",17
2743485,"Dallas",2014,"M","MN",17
2743486,"Emmitt",2014,"M","MN",17
2743487,"Finnley",2014,"M","MN",17
2743488,"Frederick",2014,"M","MN",17
2743489,"Hank",2014,"M","MN",17
2743490,"Jett",2014,"M","MN",17
2743491,"Johnathan",2014,"M","MN",17
2743492,"Knox",2014,"M","MN",17
2743493,"Messiah",2014,"M","MN",17
2743494,"River",2014,"M","MN",17
2743495,"Russell",2014,"M","MN",17
2743496,"Solomon",2014,"M","MN",17
2743497,"Winston",2014,"M","MN",17
2743498,"Amir",2014,"M","MN",16
2743499,"Anas",2014,"M","MN",16
2743500,"Andy",2014,"M","MN",16
2743501,"Beckham",2014,"M","MN",16
2743502,"Boden",2014,"M","MN",16
2743503,"Caiden",2014,"M","MN",16
2743504,"Diego",2014,"M","MN",16
2743505,"Jamison",2014,"M","MN",16
2743506,"Jensen",2014,"M","MN",16
2743507,"Malcolm",2014,"M","MN",16
2743508,"Malik",2014,"M","MN",16
2743509,"Philip",2014,"M","MN",16
2743510,"Remington",2014,"M","MN",16
2743511,"Royce",2014,"M","MN",16
2743512,"Trenton",2014,"M","MN",16
2743513,"Ty",2014,"M","MN",16
2743514,"Zion",2014,"M","MN",16
2743515,"Atticus",2014,"M","MN",15
2743516,"Briggs",2014,"M","MN",15
2743517,"Cristian",2014,"M","MN",15
2743518,"Dane",2014,"M","MN",15
2743519,"Derrick",2014,"M","MN",15
2743520,"Miguel",2014,"M","MN",15
2743521,"Nikolai",2014,"M","MN",15
2743522,"Phillip",2014,"M","MN",15
2743523,"Pierce",2014,"M","MN",15
2743524,"Reece",2014,"M","MN",15
2743525,"Rhett",2014,"M","MN",15
2743526,"Yahya",2014,"M","MN",15
2743527,"Alejandro",2014,"M","MN",14
2743528,"Barrett",2014,"M","MN",14
2743529,"Bryan",2014,"M","MN",14
2743530,"Callen",2014,"M","MN",14
2743531,"Dakota",2014,"M","MN",14
2743532,"Gannon",2014,"M","MN",14
2743533,"Hugo",2014,"M","MN",14
2743534,"Jeffrey",2014,"M","MN",14
2743535,"Keaton",2014,"M","MN",14
2743536,"Muad",2014,"M","MN",14
2743537,"Musab",2014,"M","MN",14
2743538,"Skyler",2014,"M","MN",14
2743539,"Tobias",2014,"M","MN",14
2743540,"Allen",2014,"M","MN",13
2743541,"Arjun",2014,"M","MN",13
2743542,"Asa",2014,"M","MN",13
2743543,"Brendan",2014,"M","MN",13
2743544,"Callan",2014,"M","MN",13
2743545,"Cyrus",2014,"M","MN",13
